,movie_id,writer_name,writer_role
56199,tt0072938,tim burstall,screenplay
56200,tt0072938,russell braddon,based on the novel by
56201,tt1619592,chuks nwanesi,story
56202,tt3496192,ana damiao de medeiros,story
56203,tt0037313,allen boretz,play
56204,tt0037313,john murray,play
56205,tt1345460,daisuke habara,screenplay
56206,tt1345460,izumi todo,creator
56207,tt0021963,melville baker,screenplay
56208,tt0021963,dale collins,novel
56209,tt0021963,adelaide heilbron,screenplay
56210,tt0130967,thodoros patrikareas,play
56211,tt0130967,thodoros patrikareas,screenplay
56212,tt0349519,noribumi suzuki,screenplay
56213,tt0349519,masahiro kakefuda,screenplay
56214,tt0349519,jôji abe,novel
56215,tt0472617,cheol-hong jeon,screenplay
56216,tt3136838,spike lee,screenplay
56217,tt3827946,velizar borev,story
56218,tt3827946,stela boreva,creator
56219,tt1729647,andrew d. cooke,screenplay
56220,tt1729647,jay rogers,screenplay
56221,tt0021473,george s. brooks,screenplay
56222,tt0021473,george s. brooks,story
56223,tt0021473,marion orth,screenplay
56224,tt0021473,marion orth,story
56225,tt0094947,christopher hampton,play
56226,tt0094947,choderlos de laclos,novel
56227,tt0094947,christopher hampton,screenplay
56228,tt0077315,françois truffaut,screenplay
56229,tt0077315,jean gruault,screenplay
56230,tt0077315,henry james,novel
56231,tt0047176,carl zuckmayer,novel
56232,tt0047176,carl zuckmayer,screenplay collaboration
56233,tt0066227,astrid lindgren,manuscript
56234,tt0389869,matt goldman,creator and story
56235,tt0389869,phil stanton,creator and story
56236,tt0389869,chris wink,creator and story
56237,tt0006280,hobart bosworth,scenario
56238,tt3062468,theodore lee jones,story
56239,tt4045146,jacob patrick,story
56240,tt4045146,jake viramontez,story
56241,tt0152779,tom morrison,story
56242,tt0148261,john w. dunn,story
56243,tt0009781,rupert hughes,novel
56244,tt3679964,bill finger,characters
56245,tt0230807,william f. mcgaha,original story and screenplay
56246,tt0230807,fred tuch,original story and screenplay
56247,tt4022868,nicholas pugliese,story
56248,tt0038497,margit söderholm,freely adapted from the novel by
56249,tt0038497,gustaf edgren,screenplay
56250,tt0038497,gardar sahlberg,screenplay
56251,tt2137401,ernest g. batley,story
56252,tt0005554,cyrus townsend brady,novel
56253,tt0031869,dave monahan,story
56254,tt0156795,modhu bose,screenplay
56255,tt0011865,olga printzlau,scenario
56256,tt0011865,william c. de mille,story
56257,tt0011865,sada cowan,scenario
56258,tt0496799,alonso cueto,story
56259,tt0028037,frank mitchell dazey,story
56260,tt0028037,agnes christine johnston,story
56261,tt0050337,lou rusoff,screenplay
56262,tt0050337,lou rusoff,story
56263,tt0042932,august neidhart,operetta
56264,tt0129389,robert knox,commentary
56265,tt0148091,allen rose,story
56266,tt1304621,michael j roberts,screenplay
56267,tt0042783,ida lupino,written for the screen by
56268,tt0042783,collier young,written for the screen by
56269,tt2483250,keywan karimi,story
56270,tt0029071,george m. merrick,story
56271,tt0029071,sherman l. lowe,story
56272,tt0029071,harry o. hoyt,story
56273,tt0029071,george melford,story
56274,tt0029071,george rosener,screenplay
56275,tt0029071,arthur hoerl,screenplay
56276,tt0029071,dallas m. fitzgerald,screenplay
56277,tt0029071,gordon griffith,screenplay
56278,tt0050150,carl mathern,play
56279,tt0050150,otto schwartz,play
56280,tt0141904,tudor musatescu,play
56281,tt0141904,tudor musatescu,screenplay
56282,tt0039958,roy chanslor,original screenplay
56283,tt1518682,jack baric,screenplay
56284,tt2061865,patrick devaney,screenplay
56285,tt1616128,jon mancinetti,story
56286,tt2509482,gregori j. martin,screenplay
56287,tt0013782,john colton,story
56288,tt0077229,ralph wilkerson,book
56289,tt0031889,karen dewolf,screenplay
56290,tt0031889,stuart anthony,screenplay
56291,tt0031889,karen dewolf,story
56292,tt2440348,robert louis stevenson,novel
56293,tt1281936,tchidi chikere,screenplay
56294,tt0072092,marie majerová,novel
56295,tt2069838,wayne shipley,contributing writer
56296,tt3375286,joonas makkonen,screenplay
56297,tt3375286,miika j. norvanto,story
56298,tt3375286,joonas makkonen,story
56299,tt5634998,sophia kruz,additional writing
56300,tt5634998,andrew solomon,additional writing
56301,tt0156321,walter navarro,story
56302,tt0027258,sidney buchman,screen play
56303,tt0027258,harry sauber,screen play
56304,tt0027258,jack kirkland,screen play
56305,tt0027258,joseph krumgold,story
56306,tt0027258,may edginton,"suggested by ""purple and fine linen"""
56307,tt3350108,aaron flores,script editor
56308,tt3350108,kyron gray,script editor
56309,tt0029648,wyllis cooper,screen play
56310,tt0029648,norman foster,screen play
56311,tt0029648,john p. marquand,based on a story by
56312,tt4012652,julie tomaino,story
56313,tt3636920,eric g. butler,screenplay
56314,tt3461760,lynn petko,story
56315,tt2971436,lindell blai,additional material
56316,tt2971436,selena coppock,additional material
56317,tt2971436,joseph narvaez ii,additional material
56318,tt2971436,andy peeke,additional material
56319,tt2971436,michael salloway,additional material
56320,tt1980911,bill naughton,play
56321,tt0117780,gloria murphy,novel
56322,tt0117780,john gay,teleplay
56323,tt7263612,michael brendan,creator
56324,tt4082612,e. charlton-trujillo,story
56325,tt1845274,matthew graves,screenplay
56326,tt1845274,matt minshew,screenplay
56327,tt0973847,alex galvin,screenplay
56328,tt0778784,olivier dazat,idea
56329,tt3410834,noah oppenheim,screenplay
56330,tt3410834,adam cooper,screenplay
56331,tt3410834,bill collage,screenplay
56332,tt3410834,veronica roth,novel
56333,tt0029373,jack natteford,screenplay
56334,tt0029373,betty burbridge,screenplay
56335,tt0029373,allan vaughan elston,original story
56336,tt0029373,paul perez,original story
56337,tt4322220,betty m. davies,play
56338,tt3578946,robyn nielsen,story
56339,tt1608273,nick chirumbolo,story
56340,tt0385038,michael apostolina,screenplay
56341,tt0385038,robert sugalski,screenplay
56342,tt1243922,mitchell block,conception & original idea
56343,tt0212022,alexandre dumas fils,novel
56344,tt0212022,ugo falena,screenplay
56345,tt0055623,clifford odets,screenplay
56346,tt0055623,j.r. salamanca,novel
56347,tt0046791,nunnally johnson,screen play
56348,tt0046791,hugh wheeler,story
56349,tt0447132,william e. wing,scenario
56350,tt0028192,robert emmett tansey,story and continuity
56351,tt0272464,ian davidson,script associate
56352,tt0272464,peter vincent,script associate
56353,tt0272464,spike mullins,additional material
56354,tt0272464,david renwick,additional material
56355,tt0272464,dick vosburgh,additional material
56356,tt0272464,georgia pritchett,additional material
56357,tt1181926,charles dickens,novel
56358,tt1181926,alexander buzo,adaptation
56359,tt1666713,bill berg,story
56360,tt4498164,michael atwell,story
56361,tt0039899,fred myton,screenplay
56362,tt0039899,brett halliday,novel
56363,tt0039899,brett halliday,based on characters by
56364,tt3597748,paul horton,story
56365,tt3597748,pete whitehead,story
56366,tt0033249,paul franklin,original screenplay
56367,tt0444652,andrew j. attah,idea
56368,tt6891430,peter bilak,script
56369,tt0097297,otar iosseliani,scenario and dialogue
56370,tt0424230,mike sweeney,head writer
56371,tt0424230,robert smigel,additional material
56372,tt0184382,george elwood jenks,scenario
56373,tt0184382,w.h. stearns,story
56374,tt0023236,robert ellis,story
56375,tt0023236,robert ellis,adaptation
56376,tt0110126,jacques sandoz,screenplay
56377,tt0110126,jacques sandoz,story
56378,tt0065826,jerry evans,screenplay
56379,tt4883336,kenneth lemm,screenplay
56380,tt4883336,kenneth lemm,script by
56381,tt4883336,kenneth lemm,story
56382,tt0106930,donna kanter,story
56383,tt0106930,david j. kinghorn,story
56384,tt0106930,david j. kinghorn,teleplay
56385,tt0024601,frank craven,story
56386,tt1773530,anna allen,characters
56387,tt1773530,angel anes,creator
56388,tt1773530,larissa anes,creator
56389,tt1773530,lasigha anes,additional material
56390,tt1773530,laylgha anes,additional material
56391,tt1221839,bliss milford,story
56392,tt1820576,raymond obstfeld,book
56393,tt0132731,frank renfroe,screenplay
56394,tt0132731,ned weston,screenplay
56395,tt0423932,william pigott,story
56396,tt0423932,george h. plympton,scenario
56397,tt4119228,rosa von praunheim,idea
56398,tt0218589,bill schwartz,story adaptation
56399,tt0232829,john quin,story
56400,tt0232829,h.m. raleigh,story
56401,tt6263194,jonathan decker,story
56402,tt6263194,michael downey,story
56403,tt6263194,scott jensen,screenplay
56404,tt2346132,sonia knape,story
56405,tt0040271,dorothy cooper,screenplay
56406,tt0040271,dorothy kingsley,screenplay
56407,tt0040271,aleen leslie,characters
56408,tt0134281,rolf e. vanloo,novel
56409,tt3040424,larz bourne,story
56410,tt0070714,james b. harris,screenplay
56411,tt0070714,john collier,"short story ""sleeping beauty"""
56412,tt0214539,john a. jackson,book
56413,tt0214539,matt dorff,teleplay
56414,tt0136220,robert kraft,novel
56415,tt0274965,george carleton brown,screenplay
56416,tt0274965,john dunkel,play
56417,tt1215111,bud fisher,comic strip
56418,tt0370082,soyoung lee,screenplay
56419,tt0028242,kathleen butler,screenplay
56420,tt0028242,anthony richardson,screenplay
56421,tt0028242,anthony richardson,story
56422,tt0940915,hans christian andersen,story
56423,tt0940915,erik mariñelarena herrera,screenplay
56424,tt0940915,j. arturo pisil,poem
56425,tt0016337,j. breckenridge ellis,novel
56426,tt0016337,henry mccarty,adaptation
56427,tt0062865,charles marquis warren,screenplay
56428,tt0062865,eric bercovici,screenplay
56429,tt0062865,charles marquis warren,story
56430,tt0103206,christopher doherty,screenplay
56431,tt0103206,christopher doherty,story
56432,tt0103206,juan estelrich jr.,screenplay
56433,tt0103206,juan estelrich jr.,story
56434,tt0112518,frances doel,story
56435,tt6960150,chan-wook park,created by
56436,tt6960150,tan cheung,creator
56437,tt6960150,young kyun park,based on inspired hero-comics by dc digital content comics
56438,tt1740495,oswaldo caldeira,screenplay
56439,tt7594384,tim ware,teleplay
56440,tt7594384,gregg rossen,teleplay
56441,tt7594384,brian sawyer,teleplay
56442,tt7594384,tim ware,story
56443,tt7594384,kristin booth,story
56444,tt7594384,heather gittens,script coordinator
56445,tt0371572,matthew costello,novel
56446,tt0371572,mike hostench,screenplay
56447,tt0371572,ángel sala,screenplay
56448,tt4465996,nick rock,screenplay
56449,tt1184385,dominic dierkes,consultant writer
56450,tt1865346,rob rinow,based on the play by
56451,tt1357191,george manney,creator
56452,tt0316882,dennis k. law,based upon a story by
56453,tt0316882,rex piano,based upon a story by
56454,tt0316882,kentucky robinson,based upon a story by
56455,tt0316882,chris law,based upon the characters created by
56456,tt0316882,jeremy law,based upon the characters created by
56457,tt0316882,ron law,based upon the characters created by
56458,tt0316882,dennis k. law,based upon the characters created by
56459,tt1626903,pia andell,screenplay
56460,tt0047830,charles terrot,novel
56461,tt1670249,sasi mg,story
56462,tt2522192,jeremy ma,story
56463,tt2522192,angus ng,story
56464,tt2049483,william shakespeare,play
56465,tt3309858,pat latham,story
56466,tt3251964,lou karsen,story
56467,tt0058756,nora johnson,screenplay
56468,tt0058756,nunnally johnson,screenplay
56469,tt0058756,nora johnson,novel
56470,tt0060787,yasunari kawabata,novel
56471,tt0060787,toshirô ishidô,screenplay
56472,tt0060787,yasuko ôno,screenplay
56473,tt0060787,yoshishige yoshida,screenplay
56474,tt0467051,george ade,story
56475,tt0135173,bernard b. ray,story
56476,tt0135173,carl krusada,adaptation
56477,tt0135173,carl krusada,continuity
56478,tt0135173,clarence muse,additional dialogue
56479,tt0135173,david arlen,additional dialogue
56480,tt1784687,ken feinberg,screenplay
56481,tt0143128,beta breuil,scenario
56482,tt0143128,julia ward howe,story
56483,tt0052633,erich ebermayer,screenplay
56484,tt0052633,carl von barany,film novella
56485,tt0052633,siegfried gauercke,film novella
56486,tt4670920,audra maclean,characters created by
56487,tt0059758,yôjirô ishizaka,novel
56488,tt0059758,toshirô ishidô,screenplay
56489,tt0059758,rumiko kora,screenplay
56490,tt0059758,yoshishige yoshida,screenplay
56491,tt0184286,jesse martin,screenplay
56492,tt0184286,john christopher,screenplay
56493,tt4733682,phil lorin,additional writing
56494,tt0207798,dean kraft,book
56495,tt0207798,rochelle kraft,book
56496,tt2368716,john a. russo,new scenes
56497,tt3115258,bryan blatt,story
56498,tt3115258,avery mangahas,story
56499,tt0071401,thomas chastain,novel
56500,tt0154285,harold tarshis,story
56501,tt0154285,wellyn totman,screenplay
56502,tt0181056,arthur conan doyle,story
56503,tt3065070,britt whitmoyer,story
56504,tt5752460,marc hamill,screenplay
56505,tt1056412,booth tarkington,stories
56506,tt3060178,eric urbiztondo,story
56507,tt0009645,cecil raleigh,play
56508,tt0009645,seymour hicks,play
56509,tt0009645,winthrop kelley,scenario
56510,tt1517470,akira toriyama,story
56511,tt4241566,jade mander,story
56512,tt0070910,shomo d. weinstein,screenplay
56513,tt5605958,sam houser,story and screenplay
56514,tt5605958,peng kai yee,story and screenplay
56515,tt0031495,mary mccarthy,screenplay
56516,tt0031495,charles m. brown,"story ""death hops the bells"""
56517,tt0042290,tedd pierce,story
56518,tt1309511,charles mortimer peck,story
56519,tt2221572,lorelei king,additional material
56520,tt0065077,ian sloane,play
56521,tt0062282,marie mcswigan,novel
56522,tt2006894,manuel rivas,based on his novel
56523,tt2006894,manuel rivas,screenplay
56524,tt1661908,stanley scott bullock,story
56525,tt1661908,michael butterfield,screenplay
56526,tt4896046,joshua jose,teleplay
56527,tt3832022,vaibhav parab,dialogue
56528,tt3832022,rahul pote,screenplay
56529,tt3832022,kartik shetty,screenplay
56530,tt3832022,kartik shetty,story
56531,tt3832022,shrinivas shinde,screenplay
56532,tt0413366,thaha,story
56533,tt0262711,romeo muller,story
56534,tt0262711,romeo muller,teleplay
56535,tt4364208,dana chiocchi,story
56536,tt4364208,cesar cruz,story
56537,tt4364208,matt horutz,contribution in one scene
56538,tt4364208,matt horutz,story
56539,tt4364208,emily palazzolo,story
56540,tt4364208,emily palazzolo,story
56541,tt4364208,mark serao,story
56542,tt4364208,chris vaglio,story
56543,tt0005363,grace miller white,novel
56544,tt0005363,clara beranger,scenario
56545,tt0029087,james hilton,from the novel by
56546,tt0029087,frances marion,adaptation
56547,tt0029087,lajos biró,screen play
56548,tt0029087,arthur wimperis,dialogue & scenario
56549,tt0466546,yash chouhan,story
56550,tt0466546,anand dehelvi,screenplay
56551,tt0466546,geetika tondon,additional dialogue
56552,tt5514010,ose oyamendan,additional material
56553,tt0064686,filip de pillecyn,novel
56554,tt0076028,howard b. kreitsek,screenplay
56555,tt0076028,samuel a. peeples,screenplay
56556,tt0076028,howard b. kreitsek,story
56557,tt0115769,carmen covito,novel
56558,tt0011954,peter b. kyne,story
56559,tt0107607,john bensink,teleplay by
56560,tt0107607,richard speight,based on the book: desperate justice by
56561,tt0048699,william lively,screenplay
56562,tt0048699,edgar rice burroughs,based upon the characters created by
56563,tt0322513,robert dillon,scenario
56564,tt0322513,bess meredyth,scenario
56565,tt2039315,blake bradford,writing team
56566,tt2039315,gena prastos,writing team
56567,tt0015505,frank howard clark,screenplay
56568,tt0015505,kathrene pinkerton,novel
56569,tt0015505,robert pinkerton,novel
56570,tt1949559,heather donnell,story
56571,tt1949559,chris r. smith,story
56572,tt0008198,eleanor m. ingram,novel
56573,tt0008198,edward t. lowe jr.,scenario
56574,tt0232114,damiano damiani,screenplay
56575,tt0232114,damiano damiani,story
56576,tt0275639,serge frydman,screenplay
56577,tt0104364,stuart woods,novel
56578,tt0104364,derek marlowe,teleplay
56579,tt4132260,jeff pickett,story
56580,tt0081175,juan josé alonso millán,story
56581,tt0081175,juan josé alonso millán,screenplay
56582,tt0082731,theun de vries,novel
56583,tt0961730,john boni,head writer
56584,tt0016537,stewart m. emery,story
56585,tt1261897,emma bell clifton,scenario
56586,tt0006926,catherine carr,scenario
56587,tt0006926,leslie t. peacocke,story
56588,tt0075334,christopher wicking,screenplay by
56589,tt0075334,john peacock,adaptation
